YKL038W,0.028288246157039575
YKL043W,0.023055627473103184
YKL062W,0.0017134362001131416
YKL072W,0.028649987232575114
YKL109W,0.010008249939905551
YKL112W,0.02147063723692279
YKL185W,0.005492936502184186
YKL222C,0.01938537015174913
YKR034W,0.003737576299633133
YKR064W,0.5301390118708598
YKR099W,0.003943813740704206
YLR013W,0.0018777480838718342
YLR014C,0.14540553275160573
YLR098C,0.0036809065551599617
YLR113W,0.017336486746095864
YLR131C,0.019956170000474147
YLR176C,0.023537529987684734
YLR182W,0.030829585871315568
YLR223C,0.0005194614062273501
YLR228C,0.0005796975361540863
YLR256W,0.008619016784065972
YLR278C,0.01941344267008213
YLR403W,6.085477078861979e-05
YLR451W,0.016693244305626444
YML007W,0.019703282460525454
YML027W,0.0006393412254063351
YML051W,0.50757436637389
YML076C,0.03748114121949262
YML081W,0.02054481979989224
YML099C,0.005166247791357144
YML113W,0.00030374634077481156
YMR016C,0.011583041629496874
YMR019W,0.04983177005570027
YMR021C,0.005335642722129433
YMR037C,0.0026854895039246634
YMR042W,0.008482964493175234
YMR043W,0.00010654771161870112
YMR053C,0.0017349926951305407
YMR070W,0.006010573965025082
YMR075W,0.35085033967013485
YMR164C,0.00720359089733394
YMR182C,0.008897425859084802
YNL027W,0.0010824716532319492
YNL068C,0.00017261829071475802
YNL103W,0.0007614462404610466
YNL139C,0.0003038461916040418
YNL167C,0.008715882395628316
YNL199C,0.4249271423212406
YNL216W,0.007078726321936189
YNL257C,0.01293003116567859
YNL309W,0.06026384080249631
YNL314W,0.001364646063322272
YNR063W,0.05431236070159615
YOL028C,0.007414272274814581
YOL067C,0.049689747983211664
YOL089C,0.0015393953140979046
YOL108C,0.006730127617284334
YOL116W,0.00841469743496898
YOR028C,0.009892221988726437
YOR032C,0.0031398037420807337
YOR038C,1.0
YOR077W,0.0076170458383201045
YOR113W,0.006687936325200678
YOR140W,0.003942009810814011
YOR162C,0.036645352545356585
YOR229W,0.0045629565967857865
YOR230W,0.18048026834971842
YOR298C-A,0.008474262119327508
YOR344C,5.950991694693966e-05
YOR358W,0.0076322689547132635
YOR363C,0.007337545110594394
YOR372C,0.051011923436746834
YOR380W,0.0222718002525637
YPL038W,0.007812868801953551
YPL049C,0.007990530757725949
YPL075W,0.0017884768382449387
YPL089C,0.00020032725781178004
YPL139C,0.012264646278263134
YPL177C,0.01566032471910448
YPL202C,0.0001334260830850692
YPL230W,0.0024546676518492653
YPL248C,0.014228552912146721
YPR008W,0.026844058969649007
YPR009W,0.024956390950170618
YPR022C,0.058526126197191684
YPR054W,0.014333365992237985
YPR065W,0.0026284990507301873
YPR104C,0.012824872142839682
YPR196W,0.005148092280760501
YPR199C,0.2055128621206214
